root_og	n_species	n_phyla	n_classes	n_orders	n_families	n_genera	phyla_set
330EX	1	1	1	1	1	1	['Pseudomonadota']
330F2	1	1	1	1	1	1	['Pseudomonadota']
330GM	2	1	1	2	2	2	['Pseudomonadota']
330GY	1	1	1	1	1	1	['Pseudomonadota']
330H2	2	1	1	1	1	1	['Pseudomonadota']
330H3	1	1	1	1	1	1	['Cyanobacteriota']
330H9	1	1	1	1	1	1	['Pseudomonadota']
330HC	1	1	1	1	1	1	['Pseudomonadota']
330IE	3	1	1	1	1	2	['Pseudomonadota']
330IZ	1	1	1	1	1	1	['Pseudomonadota']
330JF	1	1	1	1	1	1	['Pseudomonadota']
330K6	1	1	1	1	1	1	['Pseudomonadota']
330KF	1	1	1	1	1	1	['Pseudomonadota']
330KH	1	1	1	1	1	1	['Cyanobacteriota']
330KZ	1	1	1	1	1	1	['Pseudomonadota']
330M9	1	1	1	1	1	1	['Bacteroidota']
330MC	1	1	1	1	1	1	['Pseudomonadota']
330NG	6	1	1	1	1	2	['Pseudomonadota']
330NT	1	1	1	1	1	1	['Pseudomonadota']
330NV	1	1	1	1	1	1	['Bacteroidota']
330Q0	1	1	1	1	1	1	['Pseudomonadota']
330Q4	3	1	1	1	1	1	['Pseudomonadota']
330QR	1	1	1	1	1	1	['Pseudomonadota']
330RP	2	1	2	2	2	2	['Pseudomonadota']
330RV	6	1	1	1	2	2	['Pseudomonadota']
330S3	1	1	1	1	1	1	['Pseudomonadota']
330S6	1	1	1	1	1	1	['Pseudomonadota']
330SB	1	1	1	1	1	1	['Cyanobacteriota']
330SG	1	1	1	1	1	1	['Pseudomonadota']
330SP	1	1	1	1	1	1	['Pseudomonadota']
330T3	2	1	2	2	2	2	['Pseudomonadota']
330T4	1	1	1	1	1	1	['Pseudomonadota']
330TD	1	1	1	1	1	1	['Pseudomonadota']
330TP	1	1	1	1	1	1	['Pseudomonadota']
330TV	1	1	1	1	1	1	['Pseudomonadota']
330U0	3	1	1	2	2	2	['Pseudomonadota']
330U8	1	1	1	1	1	1	['Pseudomonadota']
330UM	1	1	1	1	1	1	['Pseudomonadota']
330UV	3	1	1	1	2	2	['Pseudomonadota']
330UW	1	1	1	1	1	1	['Pseudomonadota']
330VB	2	1	1	1	1	1	['Pseudomonadota']
330VH	1	1	1	1	1	1	['Bacteroidota']
330VR	1	1	1	1	1	1	['Pseudomonadota']
330VS	2	1	1	1	1	1	['Pseudomonadota']
330VX	2	1	1	1	1	1	['Pseudomonadota']
330WG	6	1	1	1	2	4	['Pseudomonadota']
330WR	1	1	1	1	1	1	['Pseudomonadota']
330X3	1	1	1	1	1	1	['Bacteroidota']
330YF	1	1	1	1	1	1	['Pseudomonadota']
330YG	1	1	1	1	1	1	['Pseudomonadota']
330YP	1	1	1	1	1	1	['Pseudomonadota']
330Z4	2	1	1	1	1	2	['Pseudomonadota']
330ZC	1	1	1	1	1	1	['Pseudomonadota']
33103	1	1	1	1	1	1	['Pseudomonadota']
33107	1	1	1	1	1	1	['Pseudomonadota']
33109	3	1	1	1	1	2	['Pseudomonadota']
3310H	9	1	1	2	2	5	['Pseudomonadota']
3310P	2	1	1	2	2	2	['Pseudomonadota']
3310W	1	1	1	1	1	1	['Pseudomonadota']
3311M	1	1	1	1	1	1	['Pseudomonadota']
3311S	3	1	1	1	1	1	['Pseudomonadota']
33120	2	1	1	1	2	2	['Pseudomonadota']
33127	2	1	1	1	1	1	['Pseudomonadota']
3312N	1	1	1	1	1	1	['Pseudomonadota']
3312W	1	1	1	1	1	1	['Pseudomonadota']
33131	1	1	1	1	1	1	['Pseudomonadota']
33132	1	1	1	1	1	1	['Pseudomonadota']
33139	3	1	1	1	1	1	['Pseudomonadota']
3313J	2	1	1	2	2	2	['Pseudomonadota']
33144	1	1	1	1	1	1	['Pseudomonadota']
33146	1	1	1	1	1	1	['Cyanobacteriota']
33148	1	1	1	1	1	1	['Bacteroidota']
3314C	4	2	3	3	3	3	['Pseudomonadota' 'Bacteroidota']
3314P	1	1	1	1	1	1	['Pseudomonadota']
3314Q	2	1	1	1	1	1	['Pseudomonadota']
33156	1	1	1	1	1	1	['Bacteroidota']
3315B	2	1	1	1	1	2	['Pseudomonadota']
3315H	2	1	1	1	1	1	['Pseudomonadota']
3315X	3	1	1	1	1	1	['Pseudomonadota']
3316B	1	1	1	1	1	1	['Desulfobacterota']
3316U	9	1	1	1	2	3	['Pseudomonadota']
3316Y	1	1	1	1	1	1	['Bacteroidota']
33179	1	1	1	1	1	1	['Pseudomonadota']
3317B	1	1	1	1	1	1	['Pseudomonadota']
3317I	4	1	1	2	2	3	['Pseudomonadota']
33184	3	1	2	2	2	2	['Pseudomonadota']
33186	2	1	1	2	2	2	['Pseudomonadota']
3318A	1	1	1	1	1	1	['Pseudomonadota']
3318S	1	1	1	1	1	1	['Bacteroidota']
33193	1	1	1	1	1	1	['Pseudomonadota']
33196	3	1	1	1	1	2	['Pseudomonadota']
3319J	1	1	1	1	1	1	['Pseudomonadota']
3319U	1	1	1	1	1	1	['Bacteroidota']
3319V	1	1	1	1	1	1	['Pseudomonadota']
3319W	1	1	1	1	1	1	['Cyanobacteriota']
331A6	1	1	1	1	1	1	['Pseudomonadota']
331A7	2	1	1	1	1	1	['Pseudomonadota']
331AC	1	1	1	1	1	1	['Bacteroidota']
331AT	3	1	1	2	3	3	['Pseudomonadota']
331AW	1	1	1	1	1	1	['Pseudomonadota']
331AY	6	1	1	2	2	3	['Pseudomonadota']
331BB	1	1	1	1	1	1	['Pseudomonadota']
331BC	2	2	2	2	2	2	['Pseudomonadota' 'Bacteroidota']
331BH	1	1	1	1	1	1	['Pseudomonadota']
331BK	1	1	1	1	1	1	['Pseudomonadota']
331BN	1	1	1	1	1	1	['Pseudomonadota']
331C0	1	1	1	1	1	1	['Pseudomonadota']
331C3	5	1	2	3	3	4	['Pseudomonadota']
331C5	1	1	1	1	1	1	['Pseudomonadota']
331C8	1	1	1	1	1	1	['Pseudomonadota']
331CN	1	1	1	1	1	1	['Pseudomonadota']
331CP	1	1	1	1	1	1	['Pseudomonadota']
331CU	2	1	2	2	2	2	['Pseudomonadota']
331CV	3	1	1	1	1	2	['Pseudomonadota']
331D1	1	1	1	1	1	1	['Bacteroidota']
331DG	1	1	1	1	1	1	['Bacteroidota']
331DQ	3	1	1	1	1	2	['Pseudomonadota']
331DT	2	1	1	2	2	2	['Pseudomonadota']
331DZ	2	1	2	2	2	2	['Pseudomonadota']
331EB	3	1	1	1	1	1	['Pseudomonadota']
331EZ	2	1	1	2	2	2	['Bacteroidota']
331F7	1	1	1	1	1	1	['Pseudomonadota']
331FC	1	1	1	1	1	1	['Bacteroidota']
331FT	6	1	1	1	1	4	['Pseudomonadota']
331GE	1	1	1	1	1	1	['Pseudomonadota']
331GH	2	1	1	2	2	2	['Pseudomonadota']
331H1	3	1	1	1	1	1	['Pseudomonadota']
331HA	1	1	1	1	1	1	['Pseudomonadota']
331HC	2	1	1	1	1	1	['Pseudomonadota']
331HJ	2	2	2	2	2	2	['Pseudomonadota' 'Desulfobacterota']
331HM	2	1	1	2	2	2	['Pseudomonadota']
331HT	1	1	1	1	1	1	['Bacteroidota']
331HY	1	1	1	1	1	1	['Pseudomonadota']
331IP	1	1	1	1	1	1	['Pseudomonadota']
331J8	1	1	1	1	1	1	['Pseudomonadota']
331JA	2	1	1	2	2	2	['Pseudomonadota']
331K0	1	1	1	1	1	1	['Pseudomonadota']
331KH	1	1	1	1	1	1	['Pseudomonadota']
331KJ	1	1	1	1	1	1	['Bacteroidota']
331KP	1	1	1	1	1	1	['Pseudomonadota']
331MN	1	1	1	1	1	1	['Pseudomonadota']
331N6	1	1	1	1	1	1	['Pseudomonadota']
331NB	3	1	1	1	1	1	['Pseudomonadota']
331PK	1	1	1	1	1	1	['Pseudomonadota']
331PP	1	1	1	1	1	1	['Pseudomonadota']
331PS	1	1	1	1	1	1	['Pseudomonadota']
331PZ	1	1	1	1	1	1	['Bacteroidota']
331QF	3	1	1	1	1	1	['Pseudomonadota']
331R1	2	1	1	1	1	1	['Pseudomonadota']
331R8	7	1	1	1	1	1	['Pseudomonadota']
331RD	1	1	1	1	1	1	['Pseudomonadota']
331S4	3	1	1	1	1	1	['Pseudomonadota']
331S5	1	1	1	1	1	1	['Pseudomonadota']
331S8	4	1	1	2	2	3	['Pseudomonadota']
331SP	1	1	1	1	1	1	['Pseudomonadota']
331SQ	1	1	1	1	1	1	['Pseudomonadota']
331TB	1	1	1	1	1	1	['Desulfobacterota']
331UA	8	1	1	2	2	2	['Pseudomonadota']
331UE	1	1	1	1	1	1	['Pseudomonadota']
331UM	1	1	1	1	1	1	['Pseudomonadota']
331US	1	1	1	1	1	1	['Pseudomonadota']
331V3	1	1	1	1	1	1	['Bacteroidota']
331V4	1	1	1	1	1	1	['Pseudomonadota']
331V6	1	1	1	1	1	1	['Pseudomonadota']
331VI	1	1	1	1	1	1	['Pseudomonadota']
331VK	1	1	1	1	1	1	['Pseudomonadota']
331VM	1	1	1	1	1	1	['Pseudomonadota']
331VX	1	1	1	1	1	1	['Pseudomonadota']
331W9	5	1	1	2	3	3	['Pseudomonadota']
331WC	1	1	1	1	1	1	['Pseudomonadota']
331WY	1	1	1	1	1	1	['Bacteroidota']
331X4	1	1	1	1	1	1	['Pseudomonadota']
331XK	1	1	1	1	1	1	['Bacteroidota']
331XR	1	1	1	1	1	1	['Pseudomonadota']
331YB	2	1	1	1	2	2	['Pseudomonadota']
331YF	1	1	1	1	1	1	['Bacteroidota']
331YG	2	1	1	2	2	2	['Pseudomonadota']
331YQ	2	1	1	1	1	2	['Pseudomonadota']
331YT	1	1	1	1	1	1	['Pseudomonadota']
33200	1	1	1	1	1	1	['Bacteroidota']
3320I	1	1	1	1	1	1	['Pseudomonadota']
3320U	1	1	1	1	1	1	['Pseudomonadota']
3320V	4	1	1	1	1	2	['Pseudomonadota']
3321M	1	1	1	1	1	1	['Bacteroidota']
3321N	1	1	1	1	1	1	['Pseudomonadota']
33224	1	1	1	1	1	1	['Pseudomonadota']
3322C	2	1	2	2	2	2	['Pseudomonadota']
3322D	1	1	1	1	1	1	['Desulfobacterota']
3322E	3	1	1	1	2	3	['Pseudomonadota']
3322H	1	1	1	1	1	1	['Pseudomonadota']
3322P	1	1	1	1	1	1	['Cyanobacteriota']
3322R	1	1	1	1	1	1	['Pseudomonadota']
33235	1	1	1	1	1	1	['Bacteroidota']
33237	1	1	1	1	1	1	['Pseudomonadota']
3325A	1	1	1	1	1	1	['Bacteroidota']
3325B	4	1	2	4	4	4	['Pseudomonadota']
3325D	1	1	1	1	1	1	['Desulfobacterota']
3325E	1	1	1	1	1	1	['Pseudomonadota']
3325K	1	1	1	1	1	1	['Pseudomonadota']
3325V	1	1	1	1	1	1	['Pseudomonadota']
3325Y	1	1	1	1	1	1	['Pseudomonadota']
33262	1	1	1	1	1	1	['Pseudomonadota']
33267	3	1	1	1	1	1	['Pseudomonadota']
3326U	1	1	1	1	1	1	['Pseudomonadota']
3327D	1	1	1	1	1	1	['Bacteroidota']
3327F	2	1	1	1	1	1	['Pseudomonadota']
3327H	1	1	1	1	1	1	['Pseudomonadota']
3327M	2	1	1	1	1	1	['Pseudomonadota']
33282	1	1	1	1	1	1	['Bacteroidota']
3328D	1	1	1	1	1	1	['Bacteroidota']
3328J	1	1	1	1	1	1	['Pseudomonadota']
3328S	1	1	1	1	1	1	['Pseudomonadota']
33291	1	1	1	1	1	1	['Pseudomonadota']
3329Q	1	1	1	1	1	1	['Bacteroidota']
3329R	1	1	1	1	1	1	['Bacteroidota']
3329W	5	1	1	1	1	2	['Pseudomonadota']
332A5	1	1	1	1	1	1	['Pseudomonadota']
332AJ	3	1	1	1	1	3	['Pseudomonadota']
332AX	1	1	1	1	1	1	['Pseudomonadota']
332B5	2	1	1	1	2	2	['Pseudomonadota']
332BC	1	1	1	1	1	1	['Bacteroidota']
332C4	1	1	1	1	1	1	['Pseudomonadota']
332D1	1	1	1	1	1	1	['Pseudomonadota']
332D9	2	1	1	1	1	1	['Pseudomonadota']
332DQ	3	1	2	2	2	2	['Pseudomonadota']
332DR	1	1	1	1	1	1	['Pseudomonadota']
332E0	1	1	1	1	1	1	['Pseudomonadota']
332E8	5	1	1	1	1	2	['Pseudomonadota']
332E9	1	1	1	1	1	1	['Cyanobacteriota']
332ED	2	1	1	1	1	2	['Pseudomonadota']
332EM	1	1	1	1	1	1	['Pseudomonadota']
332F0	3	1	1	1	1	2	['Pseudomonadota']
332FK	1	1	1	1	1	1	['Pseudomonadota']
332FZ	1	1	1	1	1	1	['Cyanobacteriota']
332G1	1	1	1	1	1	1	['Bacteroidota']
332G9	1	1	1	1	1	1	['Pseudomonadota']
332GT	1	1	1	1	1	1	['Pseudomonadota']
332HF	1	1	1	1	1	1	['Pseudomonadota']
332HK	1	1	1	1	1	1	['Pseudomonadota']
332HX	1	1	1	1	1	1	['Pseudomonadota']
332IM	1	1	1	1	1	1	['Cyanobacteriota']
332IR	1	1	1	1	1	1	['Pseudomonadota']
332IV	2	1	1	2	2	2	['Pseudomonadota']
332IY	2	2	2	2	2	2	['Pseudomonadota' 'Desulfobacterota']
332J5	1	1	1	1	1	1	['Pseudomonadota']
332JH	1	1	1	1	1	1	['Pseudomonadota']
332KN	1	1	1	1	1	1	['Bacteroidota']
332M5	1	1	1	1	1	1	['Pseudomonadota']
332MC	4	1	1	1	1	2	['Pseudomonadota']
332ME	1	1	1	1	1	1	['Pseudomonadota']
332NI	1	1	1	1	1	1	['Pseudomonadota']
332P2	1	1	1	1	1	1	['Bacteroidota']
332QM	3	1	1	1	1	1	['Pseudomonadota']
332QT	1	1	1	1	1	1	['Pseudomonadota']
332R8	1	1	1	1	1	1	['Pseudomonadota']
332RI	1	1	1	1	1	1	['Pseudomonadota']
332RN	1	1	1	1	1	1	['Pseudomonadota']
332RU	1	1	1	1	1	1	['Bacteroidota']
332RW	6	1	1	2	2	2	['Pseudomonadota']
332S9	1	1	1	1	1	1	['Pseudomonadota']
332SD	1	1	1	1	1	1	['Bacteroidota']
332T1	1	1	1	1	1	1	['Cyanobacteriota']
332T4	2	1	1	1	1	1	['Pseudomonadota']
332T6	1	1	1	1	1	1	['Pseudomonadota']
332T9	1	1	1	1	1	1	['Pseudomonadota']
332TA	1	1	1	1	1	1	['Pseudomonadota']
332TR	1	1	1	1	1	1	['Pseudomonadota']
332U7	3	1	1	2	2	3	['Pseudomonadota']
332U8	6	1	1	1	1	1	['Pseudomonadota']
332UY	1	1	1	1	1	1	['Pseudomonadota']
332V0	1	1	1	1	1	1	['Pseudomonadota']
332V1	1	1	1	1	1	1	['Pseudomonadota']
332V3	2	1	1	1	1	1	['Pseudomonadota']
332V4	2	1	1	1	1	1	['Pseudomonadota']
332VA	1	1	1	1	1	1	['Pseudomonadota']
332VP	1	1	1	1	1	1	['Pseudomonadota']
332VX	1	1	1	1	1	1	['Pseudomonadota']
332W1	1	1	1	1	1	1	['Bacteroidota']
332W3	1	1	1	1	1	1	['Pseudomonadota']
332W4	1	1	1	1	1	1	['Pseudomonadota']
332W9	1	1	1	1	1	1	['Pseudomonadota']
332WC	1	1	1	1	1	1	['Pseudomonadota']
332WU	1	1	1	1	1	1	['Pseudomonadota']
332XG	1	1	1	1	1	1	['Cyanobacteriota']
332XR	1	1	1	1	1	1	['Pseudomonadota']
332YX	1	1	1	1	1	1	['Pseudomonadota']
332Z2	2	1	1	1	1	2	['Pseudomonadota']
332Z6	1	1	1	1	1	1	['Bacteroidota']
332ZA	1	1	1	1	1	1	['Pseudomonadota']
332ZD	1	1	1	1	1	1	['Bacteroidota']
332ZH	1	1	1	1	1	1	['Pseudomonadota']
332ZP	1	1	1	1	1	1	['Pseudomonadota']
332ZQ	2	1	1	1	1	1	['Pseudomonadota']
3330W	1	1	1	1	1	1	['Pseudomonadota']
33317	1	1	1	1	1	1	['Pseudomonadota']
33318	1	1	1	1	1	1	['Pseudomonadota']
3331B	1	1	1	1	1	1	['Pseudomonadota']
3331F	1	1	1	1	1	1	['Pseudomonadota']
3331M	1	1	1	1	1	1	['Pseudomonadota']
3332K	1	1	1	1	1	1	['Pseudomonadota']
3332S	1	1	1	1	1	1	['Pseudomonadota']
33334	1	1	1	1	1	1	['Pseudomonadota']
3333E	1	1	1	1	1	1	['Pseudomonadota']
3333F	2	1	1	1	1	1	['Pseudomonadota']
3333J	1	1	1	1	1	1	['Pseudomonadota']
3333M	2	1	1	2	2	2	['Bacteroidota']
3333P	2	1	1	1	1	1	['Pseudomonadota']
3333Z	1	1	1	1	1	1	['Pseudomonadota']
33344	1	1	1	1	1	1	['Pseudomonadota']
3334N	1	1	1	1	1	1	['Bacteroidota']
3334Q	1	1	1	1	1	1	['Pseudomonadota']
3334U	1	1	1	1	1	1	['Pseudomonadota']
33357	5	1	1	2	4	4	['Pseudomonadota']
3335A	1	1	1	1	1	1	['Desulfobacterota']
33364	2	1	1	1	1	1	['Pseudomonadota']
33369	1	1	1	1	1	1	['Bacteroidota']
3336G	1	1	1	1	1	1	['Pseudomonadota']
3337X	1	1	1	1	1	1	['Pseudomonadota']
3337Y	1	1	1	1	1	1	['Desulfobacterota']
3338I	1	1	1	1	1	1	['Pseudomonadota']
3338N	1	1	1	1	1	1	['Pseudomonadota']
3338R	1	1	1	1	1	1	['Bacteroidota']
3338V	1	1	1	1	1	1	['Pseudomonadota']
3339C	1	1	1	1	1	1	['Pseudomonadota']
3339E	2	1	1	1	1	2	['Pseudomonadota']
3339H	2	1	1	2	2	2	['Pseudomonadota']
3339S	1	1	1	1	1	1	['Pseudomonadota']
333A7	1	1	1	1	1	1	['Bacteroidota']
333A9	3	1	1	1	1	2	['Pseudomonadota']
333BB	1	1	1	1	1	1	['Pseudomonadota']
333BD	1	1	1	1	1	1	['Pseudomonadota']
333BE	1	1	1	1	1	1	['Pseudomonadota']
333BP	1	1	1	1	1	1	['Pseudomonadota']
333BS	1	1	1	1	1	1	['Pseudomonadota']
333CI	2	1	1	1	1	1	['Pseudomonadota']
333CJ	4	1	1	1	1	2	['Pseudomonadota']
333CK	1	1	1	1	1	1	['Pseudomonadota']
333CZ	1	1	1	1	1	1	['Pseudomonadota']
333D7	1	1	1	1	1	1	['Bacteroidota']
333DP	3	1	1	2	2	2	['Pseudomonadota']
333DT	1	1	1	1	1	1	['Desulfobacterota']
333DV	1	1	1	1	1	1	['Pseudomonadota']
333E6	5	1	1	1	2	3	['Pseudomonadota']
333EU	1	1	1	1	1	1	['Pseudomonadota']
333F4	1	1	1	1	1	1	['Pseudomonadota']
333FB	1	1	1	1	1	1	['Pseudomonadota']
333GU	7	1	1	1	2	2	['Pseudomonadota']
333H6	1	1	1	1	1	1	['Pseudomonadota']
333HI	1	1	1	1	1	1	['Bacteroidota']
333IV	2	1	1	1	1	2	['Pseudomonadota']
333J4	2	1	1	1	1	1	['Pseudomonadota']
333JI	4	1	1	2	2	3	['Pseudomonadota']
333JZ	1	1	1	1	1	1	['Pseudomonadota']
333KQ	1	1	1	1	1	1	['Pseudomonadota']
333MG	1	1	1	1	1	1	['Pseudomonadota']
333N0	1	1	1	1	1	1	['Pseudomonadota']
333N3	1	1	1	1	1	1	['Desulfobacterota']
333ND	1	1	1	1	1	1	['Pseudomonadota']
333NK	1	1	1	1	1	1	['Bacteroidota']
333P7	3	1	2	3	3	3	['Pseudomonadota']
333PG	1	1	1	1	1	1	['Pseudomonadota']
333PJ	1	1	1	1	1	1	['Pseudomonadota']
333QA	1	1	1	1	1	1	['Bacteroidota']
333QG	2	1	1	2	2	2	['Pseudomonadota']
333QN	1	1	1	1	1	1	['Pseudomonadota']
333RB	1	1	1	1	1	1	['Pseudomonadota']
333RX	1	1	1	1	1	1	['Pseudomonadota']
333SA	1	1	1	1	1	1	['Pseudomonadota']
333SN	1	1	1	1	1	1	['Bacteroidota']
333T6	1	1	1	1	1	1	['Pseudomonadota']
333TD	1	1	1	1	1	1	['Pseudomonadota']
333TE	3	1	1	1	1	1	['Pseudomonadota']
333TU	1	1	1	1	1	1	['Pseudomonadota']
333TZ	1	1	1	1	1	1	['Pseudomonadota']
333U0	2	1	1	2	2	2	['Pseudomonadota']
333V2	1	1	1	1	1	1	['Bacteroidota']
333VM	1	1	1	1	1	1	['Pseudomonadota']
333W7	1	1	1	1	1	1	['Bacteroidota']
333WS	1	1	1	1	1	1	['Pseudomonadota']
333X4	1	1	1	1	1	1	['Bacteroidota']
333XY	1	1	1	1	1	1	['Pseudomonadota']
333Y3	2	1	1	1	1	2	['Pseudomonadota']
333YQ	3	1	1	1	1	1	['Pseudomonadota']
333YR	1	1	1	1	1	1	['Pseudomonadota']
333YU	4	1	1	1	1	3	['Pseudomonadota']
333Z2	1	1	1	1	1	1	['Pseudomonadota']
333ZH	1	1	1	1	1	1	['Bacteroidota']
333ZI	1	1	1	1	1	1	['Pseudomonadota']
333ZM	1	1	1	1	1	1	['Pseudomonadota']
3340W	1	1	1	1	1	1	['Pseudomonadota']
33412	1	1	1	1	1	1	['Bacteroidota']
3341E	1	1	1	1	1	1	['Pseudomonadota']
3341Q	1	1	1	1	1	1	['Pseudomonadota']
3342C	1	1	1	1	1	1	['Pseudomonadota']
3342Q	1	1	1	1	1	1	['Pseudomonadota']
3342T	3	1	1	1	1	1	['Pseudomonadota']
3342V	1	1	1	1	1	1	['Pseudomonadota']
33431	1	1	1	1	1	1	['Pseudomonadota']
33436	2	1	1	2	2	2	['Bacteroidota']
3344A	1	1	1	1	1	1	['Pseudomonadota']
33453	1	1	1	1	1	1	['Pseudomonadota']
33457	1	1	1	1	1	1	['Pseudomonadota']
3345E	2	1	1	2	2	2	['Pseudomonadota']
33466	1	1	1	1	1	1	['Pseudomonadota']
3346I	1	1	1	1	1	1	['Pseudomonadota']
3347P	1	1	1	1	1	1	['Pseudomonadota']
3347W	1	1	1	1	1	1	['Pseudomonadota']
3347X	3	1	1	1	1	2	['Pseudomonadota']
3348H	1	1	1	1	1	1	['Pseudomonadota']
3348V	1	1	1	1	1	1	['Bacteroidota']
3348X	1	1	1	1	1	1	['Pseudomonadota']
33490	1	1	1	1	1	1	['Bacteroidota']
33492	1	1	1	1	1	1	['Pseudomonadota']
3349C	1	1	1	1	1	1	['Pseudomonadota']
3349V	1	1	1	1	1	1	['Pseudomonadota']
334A3	1	1	1	1	1	1	['Pseudomonadota']
334B1	2	1	1	1	1	1	['Pseudomonadota']
334BF	1	1	1	1	1	1	['Cyanobacteriota']
334BH	1	1	1	1	1	1	['Pseudomonadota']
334BI	1	1	1	1	1	1	['Pseudomonadota']
334CH	2	1	1	1	1	1	['Pseudomonadota']
334CR	1	1	1	1	1	1	['Pseudomonadota']
334CV	1	1	1	1	1	1	['Pseudomonadota']
334DE	1	1	1	1	1	1	['Pseudomonadota']
334DI	1	1	1	1	1	1	['Pseudomonadota']
334DU	1	1	1	1	1	1	['Bacteroidota']
334DV	1	1	1	1	1	1	['Pseudomonadota']
334E3	1	1	1	1	1	1	['Pseudomonadota']
334EK	2	1	1	2	2	2	['Pseudomonadota']
334EY	1	1	1	1	1	1	['Pseudomonadota']
334F4	1	1	1	1	1	1	['Desulfobacterota']
334FQ	1	1	1	1	1	1	['Bacteroidota']
334FR	1	1	1	1	1	1	['Pseudomonadota']
334FW	1	1	1	1	1	1	['Pseudomonadota']
334G3	1	1	1	1	1	1	['Pseudomonadota']
334GK	1	1	1	1	1	1	['Pseudomonadota']
334GR	1	1	1	1	1	1	['Pseudomonadota']
334GT	1	1	1	1	1	1	['Pseudomonadota']
334GX	1	1	1	1	1	1	['Pseudomonadota']
334H3	1	1	1	1	1	1	['Bacteroidota']
334HB	1	1	1	1	1	1	['Pseudomonadota']
334HI	1	1	1	1	1	1	['Pseudomonadota']
334HM	3	1	1	1	1	1	['Pseudomonadota']
334IN	3	1	1	1	1	1	['Pseudomonadota']
334IP	2	1	1	1	1	2	['Pseudomonadota']
334IY	1	1	1	1	1	1	['Desulfobacterota']
334J3	1	1	1	1	1	1	['Pseudomonadota']
334JY	1	1	1	1	1	1	['Bacteroidota']
334KJ	1	1	1	1	1	1	['Bacteroidota']
334KV	4	1	1	1	1	1	['Pseudomonadota']
334MJ	1	1	1	1	1	1	['Pseudomonadota']
334NP	1	1	1	1	1	1	['Pseudomonadota']
334P6	1	1	1	1	1	1	['Pseudomonadota']
334PG	1	1	1	1	1	1	['Pseudomonadota']
334Q9	1	1	1	1	1	1	['Desulfobacterota']
334QF	1	1	1	1	1	1	['Pseudomonadota']
334QY	1	1	1	1	1	1	['Pseudomonadota']
334RQ	1	1	1	1	1	1	['Pseudomonadota']
334SC	1	1	1	1	1	1	['Bacteroidota']
334SG	5	1	1	1	1	1	['Pseudomonadota']
334SI	1	1	1	1	1	1	['Pseudomonadota']
334SW	1	1	1	1	1	1	['Bacteroidota']
334T6	1	1	1	1	1	1	['Bacteroidota']
334TS	2	1	1	1	1	1	['Pseudomonadota']
334TZ	1	1	1	1	1	1	['Pseudomonadota']
334UQ	1	1	1	1	1	1	['Pseudomonadota']
334UR	2	1	1	2	2	2	['Pseudomonadota']
334UV	2	1	1	2	2	2	['Pseudomonadota']
334V4	1	1	1	1	1	1	['Pseudomonadota']
334V9	1	1	1	1	1	1	['Pseudomonadota']
334W6	1	1	1	1	1	1	['Pseudomonadota']
334WM	1	1	1	1	1	1	['Pseudomonadota']
334WQ	3	1	1	1	1	1	['Pseudomonadota']
334WS	5	1	1	1	1	2	['Pseudomonadota']
334WZ	1	1	1	1	1	1	['Pseudomonadota']
334X9	2	1	1	1	1	1	['Pseudomonadota']
334XC	2	1	1	1	1	1	['Pseudomonadota']
334XJ	2	1	1	1	1	1	['Pseudomonadota']
334Y9	1	1	1	1	1	1	['Pseudomonadota']
334YF	1	1	1	1	1	1	['Pseudomonadota']
334YR	2	1	1	1	1	1	['Pseudomonadota']
334YS	1	1	1	1	1	1	['Bacteroidota']
334YV	2	1	1	2	2	2	['Pseudomonadota']
334ZC	1	1	1	1	1	1	['Pseudomonadota']
334ZR	1	1	1	1	1	1	['Pseudomonadota']
33500	1	1	1	1	1	1	['Pseudomonadota']
3350G	1	1	1	1	1	1	['Pseudomonadota']
3350K	1	1	1	1	1	1	['Pseudomonadota']
3350N	2	1	1	2	2	2	['Pseudomonadota']
3350S	1	1	1	1	1	1	['Pseudomonadota']
3351H	1	1	1	1	1	1	['Pseudomonadota']
3351I	2	1	1	2	2	2	['Pseudomonadota']
33536	1	1	1	1	1	1	['Pseudomonadota']
3353E	1	1	1	1	1	1	['Pseudomonadota']
3353M	1	1	1	1	1	1	['Pseudomonadota']
3353N	1	1	1	1	1	1	['Pseudomonadota']
3353R	1	1	1	1	1	1	['Bacteroidota']
3354C	1	1	1	1	1	1	['Pseudomonadota']
3354J	1	1	1	1	1	1	['Pseudomonadota']
3354Z	1	1	1	1	1	1	['Pseudomonadota']
33553	1	1	1	1	1	1	['Cyanobacteriota']
33556	1	1	1	1	1	1	['Pseudomonadota']
3355Q	1	1	1	1	1	1	['Pseudomonadota']
3355S	3	1	1	1	1	1	['Pseudomonadota']
3355Y	1	1	1	1	1	1	['Pseudomonadota']
3357P	1	1	1	1	1	1	['Pseudomonadota']
3357Y	1	1	1	1	1	1	['Pseudomonadota']
33580	1	1	1	1	1	1	['Pseudomonadota']
33584	1	1	1	1	1	1	['Pseudomonadota']
3358H	1	1	1	1	1	1	['Bacteroidota']
3358K	1	1	1	1	1	1	['Pseudomonadota']
3358M	1	1	1	1	1	1	['Pseudomonadota']
3359F	1	1	1	1	1	1	['Pseudomonadota']
3359N	1	1	1	1	1	1	['Pseudomonadota']
335A6	1	1	1	1	1	1	['Desulfobacterota']
335AU	3	1	1	1	1	1	['Pseudomonadota']
